Temperature,Humidity,Battery_Level,fault
37.74,49.74,98.95,1
13.16,40.15,82.9,0
39.97,78.22,19.26,1
54.94,56.29,48.29,1
47.33,76.68,19.49,1
23.67,60.65,77.79,0
18.18,71.59,4.54,0
55.71,44.73,66.2,1
33.56,52.55,65.19,0
48.17,62.7,79.07,1
44.88,100.0,4.86,1
3.47,69.53,4.12,0
20.64,57.66,39.12,0
50.61,81.16,0.24,1
29.73,36.45,10.54,1
22.81,53.18,56.06,0
19.8,61.0,92.09,0
31.09,43.69,55.51,0
15.72,96.34,58.14,1
45.62,37.34,63.98,1
55.75,98.09,0.0,1
5.43,69.87,19.57,0
26.27,50.99,93.33,0
26.27,71.86,12.61,1
25.02,93.24,5.44,1
16.48,48.1,16.09,0
34.36,39.1,13.29,1
11.8,79.42,51.95,0
8.14,67.09,98.27,0
17.04,73.45,69.51,0
25.03,76.56,19.11,1
49.8,75.44,52.78,1
27.03,63.53,46.78,0
56.91,42.15,49.83,1
24.26,65.86,56.6,0
29.73,71.14,46.86,1
49.91,56.75,45.03,1
56.03,39.21,34.21,1
24.14,68.85,67.24,0
8.0,38.68,11.21,0
28.41,47.16,79.05,0
34.0,75.22,14.15,1
9.87,37.97,9.64,0
13.49,76.69,31.5,0
18.61,94.67,27.66,1
42.7,80.65,8.84,1
25.6,72.02,67.98,0
39.64,80.99,15.33,1
40.26,68.77,82.69,1
26.57,42.46,73.39,0
27.8,88.05,6.11,1
23.72,67.4,79.86,0
33.47,46.97,2.46,1
40.99,87.71,5.04,1
28.17,66.01,20.09,1
41.0,84.71,22.63,1
26.49,96.48,9.83,1
39.7,85.31,24.39,1
6.53,44.81,44.71,0
14.44,39.33,3.71,0
31.81,91.28,1.49,1
4.53,48.1,17.3,0
17.3,39.29,90.39,0
32.51,43.62,7.54,1
45.88,80.96,7.56,1
11.85,78.85,31.88,0
12.11,92.55,32.59,1
4.08,64.28,43.7,0
10.94,39.42,92.91,0
7.73,100.0,72.74,1
24.99,54.24,11.75,1
35.61,60.05,14.05,1
44.96,66.79,42.62,1
48.01,66.56,53.21,1
11.6,69.17,76.77,0
24.75,61.46,6.98,1
14.15,48.03,8.09,0
21.07,55.28,48.39,0
5.24,36.05,14.69,0
22.5,64.57,68.29,0
42.55,69.25,25.67,1
12.34,41.98,35.39,0
56.23,90.02,1.43,1
13.06,36.22,10.09,0
17.1,80.37,50.29,0
15.43,54.43,43.17,0
7.5,36.98,7.55,0
54.56,49.57,35.45,1
16.15,63.41,9.59,0
9.95,67.56,20.58,0
5.16,83.27,23.18,0
17.19,70.25,11.22,0
27.51,96.48,11.77,1
30.99,65.08,81.14,0
19.14,43.25,73.16,0
14.12,78.9,34.79,0
51.05,93.27,5.22,1
25.05,45.07,47.12,0
60.98,100.0,3.61,1
49.05,97.1,12.53,1
10.54,39.36,18.52,0
28.89,56.72,50.57,0
4.58,59.46,14.57,0
19.64,97.63,70.12,1
37.03,65.54,26.82,1
27.54,86.64,78.05,1
26.22,89.79,65.72,1
8.88,64.85,100.0,0
14.02,37.63,46.03,0
5.58,35.99,90.43,0
47.62,87.39,0.0,1
20.49,91.77,11.4,1
29.65,60.35,55.13,0
11.72,37.89,92.42,0
5.91,60.93,89.84,0
35.99,74.12,20.31,1
17.88,38.91,95.45,0
10.44,39.86,8.06,0
14.95,54.91,12.92,0
2.77,70.99,38.39,0
34.93,86.59,18.22,1
22.85,94.4,41.99,1
19.97,55.11,90.68,0
33.4,78.44,22.26,1
23.76,64.49,9.16,1
26.7,52.61,55.19,0
6.52,74.39,31.0,0
29.63,84.53,17.07,1
13.32,67.23,45.6,0
7.41,38.28,47.23,0
26.65,50.35,87.42,0
5.56,57.2,9.83,0
29.1,54.88,53.98,0
65.97,88.58,3.49,1
17.7,52.03,10.39,0
9.36,45.91,10.94,0
21.62,62.36,52.91,0
24.03,68.43,4.98,1
9.14,40.61,80.62,0
25.92,80.19,8.87,1
25.92,90.58,0.0,1
7.47,89.25,100.0,1
7.97,44.88,33.95,0
41.96,95.94,0.21,1
20.4,43.25,45.22,0
27.68,55.51,90.22,0
44.44,46.5,64.46,1
12.31,35.09,19.25,0
28.33,46.15,66.72,0
10.17,53.27,83.9,0
43.36,81.27,0.0,1
15.05,41.88,16.56,0
28.2,58.69,79.0,0
39.87,95.69,4.75,1
35.03,50.28,2.16,1
42.06,87.41,10.82,1
7.31,51.18,8.12,0
33.41,40.39,66.67,1
19.83,93.27,0.27,1
7.39,48.3,4.36,0
27.94,64.19,11.31,1
19.3,34.82,98.59,0
33.43,50.83,10.17,1
56.0,40.93,85.77,1
24.54,57.43,8.32,1
22.79,44.21,38.1,0
19.65,47.91,42.89,0
4.29,64.4,16.88,0
27.28,87.15,11.88,1
20.78,89.03,30.04,1
37.04,72.02,17.41,1
7.9,52.17,51.15,0
28.54,96.09,3.04,1
54.58,86.33,11.66,1
5.47,61.37,9.98,0
21.56,88.01,10.98,1
11.62,66.25,9.48,0
24.84,54.76,63.23,0
35.75,85.09,14.93,1
43.64,73.75,15.12,1
1.1,50.2,57.97,0
12.85,54.3,65.7,0
7.93,92.93,76.27,1
26.53,65.15,66.56,0
29.22,80.56,13.97,1
13.97,37.43,6.26,0
29.02,86.58,1.44,1
27.3,94.89,5.64,1
21.09,93.48,75.58,1
37.47,71.02,10.94,1
21.88,53.77,53.42,0
18.5,57.55,84.07,0
46.78,36.06,31.45,1
27.12,66.47,83.48,0
43.88,87.53,8.62,1
22.76,89.12,7.81,1
27.03,88.59,27.19,1
4.84,62.54,5.31,0
15.04,72.23,95.28,0
17.49,67.33,49.31,0
60.96,44.26,57.32,1
30.93,82.98,15.04,1
18.37,77.7,42.43,0
25.27,86.37,60.83,1
8.72,37.39,40.72,0
14.44,46.13,80.85,0
30.15,95.18,14.14,1
28.68,98.46,0.09,1
4.2,68.45,95.8,0
20.99,58.3,3.68,1
32.59,79.63,13.94,1
39.09,87.22,4.57,1
31.13,84.74,7.94,1
29.31,90.66,4.56,1
32.49,85.36,19.46,1
19.32,40.11,71.32,0
28.6,59.39,54.62,0
3.58,46.25,4.48,0
14.53,87.89,34.42,1
10.78,75.4,49.39,0
29.62,53.13,56.1,0
24.36,68.41,10.24,1
15.97,36.04,16.33,0
59.78,93.89,1.22,1
29.92,56.4,60.93,0
5.16,39.76,96.49,0
35.18,84.36,20.16,1
6.64,36.58,17.04,0
46.56,36.37,29.15,1
13.58,81.0,23.15,0
23.78,95.39,56.47,1
11.72,55.25,52.58,0
36.31,43.94,8.89,1
16.95,40.24,87.31,0
49.03,64.98,27.7,1
34.47,78.05,21.89,1
29.79,68.68,11.39,1
35.9,68.39,5.32,1
10.38,68.06,64.09,0
35.62,55.95,5.34,1
23.77,58.99,75.4,0
18.56,41.51,76.39,0
5.18,39.21,64.71,0
25.96,49.43,71.5,0
16.6,59.51,51.03,0
19.94,90.59,50.04,1
33.29,85.52,10.62,1
24.88,61.35,5.26,1
4.27,84.08,25.93,1
27.24,54.41,70.96,0
9.93,67.96,27.78,0
32.47,88.75,0.14,1
31.89,53.82,4.41,1
28.03,88.72,11.25,1
17.87,40.7,12.99,0
11.18,40.42,64.48,0
6.86,68.28,95.39,0
34.5,81.73,15.81,1
16.41,62.09,13.25,0
13.99,42.41,16.41,0
25.7,68.59,85.1,0
27.34,57.41,77.85,0
12.9,48.44,64.3,0
5.75,59.38,39.91,0
57.53,90.15,0.78,1
6.6,97.7,28.07,1
23.41,95.28,90.29,1
39.19,51.66,3.56,1
23.18,53.97,43.18,0
42.76,41.15,43.13,1
44.53,40.5,98.74,1
31.73,77.2,21.51,1
26.64,60.34,10.19,1
41.67,32.68,88.71,1
24.12,47.94,45.64,0
28.48,72.24,20.66,1
35.6,87.19,16.59,1
27.37,56.45,75.93,0
15.97,38.5,11.75,0
9.13,66.38,57.21,0
30.48,92.83,44.54,1
39.42,81.22,17.27,1
25.81,56.92,60.74,0
25.4,58.25,79.51,0
31.62,100.0,96.55,1
31.73,40.46,7.22,1
28.76,58.56,63.2,0
39.25,77.25,15.29,1
30.71,95.45,6.34,1
19.58,43.68,60.8,0
37.82,78.63,14.99,1
5.2,42.98,5.89,0
11.05,47.95,91.34,0
25.48,61.41,82.78,0
35.12,80.55,14.67,1
41.7,65.43,12.09,1
41.8,82.71,16.72,1
31.95,63.54,5.05,1
3.31,46.99,38.61,0
25.22,62.46,63.92,0
50.78,46.12,46.23,1
25.99,63.15,41.75,0
25.07,53.36,83.59,0
18.84,74.03,25.3,0
23.68,93.95,4.27,1
51.34,70.43,96.51,1
11.13,52.62,20.73,0
9.57,39.64,9.46,0
19.03,80.33,66.09,0
35.0,64.81,5.84,1
24.39,93.34,7.23,1
25.53,88.69,12.4,1
6.33,41.61,80.5,0
10.42,50.35,82.41,0
35.47,88.95,20.34,1
11.45,63.95,8.62,0
11.58,39.7,16.61,0
10.28,94.21,53.9,1
6.42,89.85,62.47,1
18.01,35.18,61.38,0
19.92,62.14,34.96,0
48.14,50.43,79.74,1
14.27,58.98,78.96,0
18.76,39.54,60.12,0
50.71,35.04,76.74,1
8.56,67.7,10.16,0
30.45,40.16,10.84,1
32.33,83.43,22.99,1
50.36,34.15,57.01,1
1.86,57.17,67.98,0
18.13,46.24,3.94,0
18.61,40.21,67.92,0
44.66,83.5,13.4,1
24.61,68.14,66.16,0
32.01,85.35,16.31,1
17.93,47.01,88.68,0
25.53,60.15,1.1,1
31.44,80.42,14.32,1
21.83,53.29,62.27,0
39.51,37.11,35.67,1
44.14,81.9,16.85,1
40.28,99.8,8.41,1
31.05,98.78,4.8,1
23.88,37.51,61.69,0
27.46,98.3,24.34,1
12.67,60.0,10.94,0
23.15,47.19,74.28,0
6.22,36.34,15.18,0
8.34,54.04,83.24,0
22.4,44.57,63.23,0
5.74,58.24,35.02,0
26.22,93.14,59.51,1
26.02,43.56,61.37,0
39.85,87.81,11.73,1
40.84,49.59,83.1,1
28.69,55.95,62.03,0
26.81,63.68,13.15,1
4.92,54.05,12.16,0
15.96,99.98,67.32,1
22.32,62.91,60.95,0
35.75,72.59,29.27,1
35.34,56.1,8.5,1
57.04,96.0,8.59,1
52.5,50.25,30.4,1
50.04,92.6,3.72,1
31.11,82.47,17.62,1
39.23,35.33,35.96,1
12.89,44.17,5.2,0
20.86,85.84,56.25,1
28.68,75.47,22.01,1
22.08,63.0,62.69,0
32.73,56.53,59.2,0
25.64,95.62,10.07,1
25.3,91.32,27.57,1
13.96,45.28,2.18,0
7.18,42.29,93.6,0
25.03,68.06,70.1,0
17.19,70.19,9.12,0
14.98,64.46,83.6,0
25.1,54.21,68.51,0
10.12,44.85,9.79,0
6.18,64.3,18.51,0
16.02,75.67,63.28,0
20.37,60.53,48.98,0
17.97,75.75,47.34,0
30.03,60.12,62.45,0
43.65,86.39,17.7,1
10.23,41.76,7.51,0
35.23,65.9,46.01,1
25.36,42.84,12.67,1
21.42,89.26,89.29,1
5.06,60.53,15.85,0
23.58,97.43,5.53,1
11.66,48.1,35.88,0
33.48,38.22,11.81,1
30.78,78.05,19.46,1
57.03,57.88,87.19,1
6.74,68.97,17.36,0
5.23,76.74,30.86,0
47.53,33.55,63.82,1
33.0,79.46,21.31,1
17.28,85.37,49.81,1
24.72,55.68,72.99,0
12.53,40.12,11.54,0
32.1,86.23,17.09,1
60.94,100.0,5.33,1
21.55,45.16,85.64,0
36.51,97.72,3.22,1
50.86,92.65,8.54,1
29.57,41.53,5.15,1
10.7,38.62,13.69,0
33.97,61.09,54.11,0
18.0,44.43,9.6,0
53.86,92.23,3.19,1
42.42,43.56,83.29,1
21.57,54.2,62.32,0
21.73,53.08,57.45,0
35.48,82.47,12.77,1
9.99,66.96,10.42,0
18.17,67.92,27.4,0
32.72,57.63,8.03,1
24.36,52.13,12.48,1
64.74,86.58,11.84,1
24.6,37.89,89.12,0
30.35,89.54,11.27,1
36.29,81.46,23.31,1
13.4,48.49,14.39,0
12.86,47.28,6.26,0
17.19,61.09,74.93,0
25.96,38.69,9.12,1
30.19,68.91,9.62,1
28.3,47.22,61.76,0
21.09,94.64,51.53,1
31.84,87.87,19.53,1
12.31,89.83,35.1,1
40.86,50.15,64.0,1
13.14,73.7,51.68,0
26.83,55.47,49.18,0
25.74,69.25,87.32,0
32.96,53.48,67.71,0
23.76,59.14,73.11,0
54.41,49.19,31.75,1
17.97,70.4,93.41,0
20.04,85.22,92.54,1
22.69,87.25,95.55,1
19.58,81.89,70.82,0
11.17,100.0,68.6,1
29.61,65.69,1.86,1
44.73,52.31,28.42,1
24.44,56.11,40.52,0
52.15,95.49,11.9,1
11.4,68.08,54.61,0
31.87,75.21,16.4,1
31.79,78.06,16.25,1
29.82,48.07,70.79,0
37.38,74.61,13.03,1
27.64,53.17,64.75,0
46.24,51.66,49.91,1
27.27,94.22,98.34,1
36.08,72.3,17.38,1
58.08,49.94,94.49,1
20.97,56.39,72.91,0
40.9,84.1,17.41,1
26.47,90.13,39.4,1
31.41,97.42,12.01,1
3.41,67.56,87.25,0
1.84,60.14,14.66,0
29.18,94.71,91.94,1
20.78,56.77,71.89,0
23.77,60.86,43.68,0
19.54,64.04,31.89,0
19.56,51.73,49.77,0
2.19,61.15,18.01,0
36.04,50.59,37.01,1
14.62,52.31,6.5,0
29.54,51.89,88.21,0
17.77,41.32,7.38,0
9.44,56.69,47.98,0
58.75,92.24,12.74,1
45.04,65.21,35.74,1
53.98,68.02,74.41,1
50.81,45.17,58.09,1
3.57,43.69,55.59,0
32.91,88.11,14.74,1
44.18,90.7,16.19,1
15.62,57.44,4.74,0
3.45,43.55,87.82,0
9.39,68.2,7.93,0
2.76,49.46,18.76,0
5.87,47.59,5.37,0
25.51,43.66,43.54,0
38.04,62.61,13.92,1
3.33,67.87,18.36,0
18.33,84.1,94.67,1
31.02,96.73,12.97,1
21.51,100.0,87.72,1
10.3,49.93,10.01,0
10.51,61.73,46.46,0
51.47,90.73,2.53,1
2.07,65.85,52.63,0
29.85,55.13,51.57,0
19.84,82.57,61.3,0
35.14,36.94,7.36,1
27.4,59.06,11.8,1
2.01,51.72,13.32,0
7.66,59.59,6.85,0
23.79,67.98,73.78,0
28.25,80.82,14.47,1
6.42,40.71,47.07,0
48.41,38.35,30.05,1
39.8,91.17,9.81,1
25.17,56.26,67.67,0
29.46,61.43,85.76,0
33.4,50.84,85.31,0
45.38,98.84,3.83,1
4.72,65.01,74.08,0
5.67,99.66,30.16,1
7.57,93.78,53.67,1
26.33,89.64,68.54,1
60.98,41.77,67.49,1
57.23,80.86,0.23,1
26.04,76.11,20.22,1
31.56,44.73,1.5,1
13.1,65.76,5.29,0
8.79,87.85,88.1,1
4.3,73.29,86.09,0
26.92,63.15,81.54,0
21.4,98.94,98.96,1
32.83,90.53,11.65,1
20.83,53.87,82.22,0
13.13,58.21,68.74,0
32.54,84.78,19.78,1
43.41,81.0,15.95,1
39.7,55.46,82.09,1
13.26,64.66,18.45,0
28.1,84.7,12.61,1
7.1,70.76,8.85,0
13.01,51.28,6.45,0
53.71,93.76,10.39,1
10.45,58.19,69.55,0
37.76,83.41,16.94,1
32.27,74.64,16.25,1
42.93,41.84,49.65,1
14.4,59.66,16.32,0
22.09,64.59,11.57,1
49.12,86.01,10.55,1
3.59,70.79,52.62,0
14.86,71.53,36.25,0
46.39,69.25,54.26,1
34.56,40.11,8.64,1
22.59,45.1,67.02,0
35.16,33.78,8.29,1
14.28,68.35,10.26,0
1.89,44.12,42.43,0
28.85,43.48,43.04,0
24.53,50.01,75.52,0
12.74,58.59,6.52,0
14.73,72.03,59.63,0
6.91,49.05,10.62,0
56.97,70.45,96.24,1
40.17,60.98,68.73,1
32.85,73.03,18.83,1
26.34,90.04,2.98,1
65.95,81.84,4.79,1
51.55,63.12,91.96,1
5.0,47.86,3.59,0
19.57,58.34,55.53,0
28.52,50.49,62.8,0
28.89,46.31,67.27,0
16.69,45.24,88.32,0
46.84,50.96,31.24,1
36.86,48.87,63.62,1
2.82,52.54,46.33,0
26.7,99.29,2.38,1
50.86,47.51,98.32,1
15.53,41.65,13.48,0
21.42,94.22,38.96,1
33.93,76.76,13.65,1
10.24,70.92,75.49,0
27.1,89.9,4.54,1
32.0,49.63,2.48,1
11.03,75.87,20.55,0
7.56,98.39,39.96,1
25.27,95.96,7.24,1
39.57,76.61,15.12,1
4.94,62.59,3.74,0
39.3,79.17,14.46,1
34.32,46.22,60.29,1
7.14,43.93,14.57,0
23.18,37.13,83.02,0
28.96,51.85,53.64,0
17.46,69.9,85.66,0
6.04,65.75,76.79,0
24.84,66.05,84.59,0
36.35,95.17,1.25,1
23.49,42.56,87.65,0
18.53,93.29,29.31,1
5.57,50.78,94.23,0
41.89,40.14,97.27,1
61.7,85.33,13.1,1
18.16,54.53,14.45,0
37.04,93.36,23.41,1
20.59,61.8,48.97,0
26.5,88.51,10.86,1
37.63,84.41,15.97,1
32.85,61.5,80.95,0
31.76,63.44,8.83,1
11.04,63.78,67.53,0
20.64,66.72,92.8,0
39.83,66.72,95.96,1
63.24,84.15,10.78,1
36.68,40.65,70.23,1
51.09,93.31,11.04,1
8.54,64.81,14.62,0
22.57,96.53,45.22,1
40.03,85.55,4.55,1
15.7,46.11,52.81,0
7.79,90.0,90.0,1
26.16,91.31,13.83,1
13.22,45.42,5.15,0
55.62,86.54,7.45,1
27.66,55.84,89.86,0
26.85,54.83,63.14,0
7.86,90.03,71.05,1
10.47,59.08,78.43,0
26.19,93.96,0.13,1
22.95,54.13,50.69,0
43.46,44.15,71.01,1
31.04,63.84,70.55,0
10.7,43.06,68.25,0
15.5,48.09,16.83,0
8.36,94.12,37.74,1
31.63,49.42,79.01,0
55.78,92.98,13.55,1
28.63,78.83,20.02,1
36.14,48.34,29.0,1
4.17,63.24,74.61,0
28.06,46.98,83.24,0
64.17,95.69,8.77,1
4.55,35.4,6.99,0
39.2,50.98,68.18,1
23.16,68.71,75.37,0
56.75,53.7,54.98,1
14.4,63.81,60.86,0
11.74,36.3,84.5,0
58.4,47.75,87.1,1
23.66,84.65,2.56,1
42.76,87.89,6.33,1
41.02,61.14,5.8,1
12.22,63.25,19.48,0
22.15,37.23,91.13,0
39.89,45.51,30.03,1
5.76,88.92,60.83,1
31.13,80.81,21.09,1
26.92,55.74,93.71,0
22.64,65.99,70.3,0
4.56,91.68,30.6,1
21.54,57.22,43.4,0
15.49,68.22,20.24,0
13.23,81.34,30.99,0
4.22,85.2,56.21,0
30.99,93.46,8.25,1
15.42,89.64,89.6,1
27.54,36.91,12.79,1
6.22,93.14,69.42,1
8.21,69.59,96.86,0
44.64,93.75,1.86,1
2.2,43.52,14.17,0
27.15,86.87,94.0,1
23.44,64.81,63.41,0
27.7,100.0,6.65,1
38.0,74.62,21.47,1
35.56,43.22,34.46,1
24.16,94.79,3.17,1
20.84,55.8,67.54,0
16.67,59.88,64.8,0
10.8,69.19,64.98,0
24.19,50.89,70.26,0
25.59,96.52,0.0,1
14.98,85.51,88.93,1
20.84,62.44,67.39,0
9.95,63.41,59.96,0
6.48,38.06,51.73,0
31.57,84.52,22.9,1
26.6,55.94,50.86,0
56.44,81.66,3.25,1
36.81,56.92,78.29,1
32.53,49.35,58.74,0
24.0,88.46,6.39,1
14.95,63.75,17.81,0
28.01,52.26,2.01,1
47.1,85.91,1.83,1
44.67,68.5,31.54,1
33.7,54.98,82.34,0
22.83,60.9,82.51,0
22.17,69.9,98.35,0
39.68,69.83,62.59,1
32.08,73.6,17.01,1
29.81,65.33,82.7,0
44.15,57.32,65.74,1
21.82,89.93,51.02,1
40.73,77.27,13.94,1
40.38,50.19,2.27,1
47.84,86.75,22.37,1
4.01,46.7,83.1,0
19.51,64.2,38.84,0
23.69,45.28,85.64,0
26.54,99.44,78.88,1
25.41,92.14,58.62,1
32.77,71.92,17.14,1
44.41,87.15,10.69,1
6.76,54.67,6.42,0
21.01,46.38,50.54,0
38.39,74.34,15.87,1
6.32,36.49,36.4,0
38.16,45.14,14.42,1
13.5,44.71,86.25,0
26.24,59.93,6.15,1
53.77,60.99,93.3,1
37.75,84.23,20.64,1
44.03,80.94,10.57,1
17.48,67.97,48.05,0
35.63,86.34,16.54,1
60.03,85.78,0.32,1
30.4,62.6,66.17,0
29.69,81.32,13.12,1
50.93,93.26,6.05,1
20.3,45.37,56.6,0
23.07,66.04,92.22,0
35.24,82.32,13.75,1
44.65,82.58,8.49,1
21.17,38.21,0.0,1
48.87,67.75,30.26,1
57.36,47.01,43.79,1
16.62,46.54,6.43,0
42.11,97.96,7.66,1
40.8,84.74,23.53,1
36.86,56.67,85.0,1
28.25,44.84,70.43,0
24.26,62.2,82.33,0
43.92,91.04,13.58,1
17.39,59.19,10.55,0
20.69,40.81,47.7,0
21.88,59.32,45.61,0
40.93,90.35,14.5,1
22.31,89.41,12.23,1
10.02,44.83,15.47,0
38.25,73.41,23.16,1
7.04,76.45,23.38,0
6.25,42.02,39.74,0
38.14,42.7,63.62,1
59.15,60.6,26.56,1
29.02,83.27,23.72,1
29.81,46.85,80.0,0
45.09,69.05,55.66,1
5.9,36.75,13.5,0
14.47,68.97,55.95,0
23.31,43.61,87.72,0
31.14,49.37,4.64,1
30.86,68.2,54.81,0
35.54,77.94,12.01,1
24.18,94.38,65.71,1
12.82,77.43,48.62,0
29.47,91.74,1.69,1
60.08,51.88,74.02,1
31.16,86.75,21.11,1
28.09,64.32,73.9,0
9.99,65.89,5.02,0
37.74,80.78,11.45,1
23.98,47.48,86.04,0
17.76,52.51,6.46,0
5.47,59.6,98.82,0
41.34,93.74,8.0,1
36.21,64.12,1.93,1
32.13,86.24,8.39,1
26.65,60.61,0.62,1
19.28,37.54,36.36,0
58.19,47.55,67.07,1
51.05,59.67,85.21,1
14.28,67.84,69.93,0
47.7,86.77,8.05,1
7.84,38.43,5.89,0
48.72,55.26,91.7,1
37.62,84.46,15.7,1
28.99,58.16,43.71,0
45.5,61.92,92.47,1
11.91,96.06,50.26,1
61.0,83.68,4.05,1
39.94,98.0,3.66,1
18.56,94.07,88.5,1
61.71,96.2,12.35,1
5.97,69.65,4.53,0
61.17,85.92,0.0,1
10.6,37.41,70.8,0
26.24,93.78,69.55,1
13.24,41.45,5.3,0
15.42,59.4,47.22,0
9.58,62.43,19.08,0
37.52,85.82,7.48,1
35.09,87.39,17.57,1
11.8,45.72,40.18,0
30.72,84.97,10.3,1
15.89,57.66,37.7,0
11.07,43.22,8.15,0
28.63,64.19,67.92,0
9.53,36.31,3.09,0
23.09,67.79,35.93,0
38.78,79.58,15.99,1
18.72,59.09,20.7,0
10.59,47.28,17.97,0
68.22,87.56,0.56,1
26.03,59.03,74.46,0
21.86,37.81,12.07,1
36.99,90.25,7.86,1
26.23,53.27,53.04,0
29.99,63.83,71.64,0
8.2,54.21,42.6,0
24.75,93.66,12.08,1
15.96,47.51,5.53,0
61.29,63.62,45.46,1
13.42,39.52,11.44,0
29.87,56.84,59.36,0
25.21,49.91,64.09,0
14.72,61.78,62.35,0
5.62,48.08,14.5,0
45.27,47.67,98.11,1
53.05,69.61,98.36,1
10.06,49.45,18.12,0
8.01,46.23,17.47,0
49.21,97.89,10.14,1
6.33,67.89,14.52,0
58.03,57.13,34.09,1
12.48,87.65,84.26,1
23.41,43.26,50.38,0
16.17,43.15,5.92,0
26.2,47.94,73.66,0
30.61,82.79,15.0,1
33.73,89.35,10.77,1
40.31,83.37,4.07,1
29.99,85.46,11.66,1
46.18,84.77,2.49,1
11.69,97.61,47.88,1
33.01,68.04,11.27,1
26.6,47.43,62.64,0
29.46,82.68,13.77,1
19.02,74.74,50.06,0
36.7,44.6,8.54,1
26.77,67.13,74.54,0
25.2,98.61,6.42,1
27.52,59.78,69.75,0
40.87,57.34,91.0,1
42.46,75.21,61.88,1
25.36,86.28,9.24,1
57.73,95.06,12.87,1
44.68,52.66,28.69,1
27.81,65.27,68.76,0
28.98,74.09,5.04,1
59.3,89.74,4.26,1
41.01,96.8,13.22,1
5.01,63.05,18.42,0
22.57,60.64,47.93,0
36.35,53.12,75.18,1
43.43,87.43,0.59,1
25.85,45.1,45.26,0
20.53,88.71,44.21,1
20.06,59.21,45.77,0
29.92,43.06,71.25,0
8.45,66.82,46.31,0
50.17,44.19,93.91,1
32.21,47.8,77.82,0
16.43,54.02,5.03,0
34.47,74.47,16.09,1
4.49,47.19,96.0,0
54.35,37.39,36.07,1
22.93,36.58,6.61,1
34.24,49.58,11.8,1
3.98,71.28,83.29,0
21.2,40.89,62.17,0
45.22,82.31,0.49,1
8.4,92.5,63.88,1
23.78,72.45,9.57,1
48.3,54.14,83.16,1
20.75,60.79,90.79,0
15.83,92.82,31.66,1
58.86,44.72,69.84,1
19.04,68.21,63.39,0
11.49,42.5,18.09,0
55.85,100.0,1.66,1
29.88,55.6,79.35,0
29.99,48.48,68.02,0
35.55,88.29,13.78,1
28.61,96.14,93.83,1
29.99,95.59,7.78,1
36.9,80.05,15.2,1
16.7,95.25,98.91,1
43.34,76.08,12.38,1
6.32,74.23,66.8,0
34.58,79.67,21.23,1
48.95,79.96,9.84,1
39.77,87.04,0.88,1
26.59,63.15,51.75,0
30.04,46.31,62.69,0
45.97,91.63,10.7,1
42.37,92.8,0.19,1
7.66,37.06,63.85,0
26.41,38.56,0.16,1
5.21,34.87,11.85,0
31.47,88.82,3.31,1
27.2,43.49,13.65,1
39.19,39.67,4.12,1
26.32,98.78,4.4,1
49.38,68.18,33.65,1
12.28,70.09,45.0,0
27.3,57.16,77.4,0
35.48,84.83,11.84,1
31.88,54.72,70.14,0
28.51,83.45,65.65,1
7.5,45.47,4.7,0
31.35,75.94,12.95,1
15.84,69.22,83.33,0
35.27,62.4,3.32,1
51.83,50.16,74.19,1
26.88,46.62,96.29,0
26.99,51.39,4.97,1
5.51,70.69,14.81,0
20.71,45.46,64.84,0
50.48,62.66,48.46,1
41.59,50.03,68.7,1
29.13,76.14,17.31,1
59.08,55.86,96.15,1
56.26,89.17,12.21,1
29.17,59.54,62.44,0
27.77,56.99,3.09,1
28.27,76.64,18.59,1
8.1,87.92,76.08,1
25.49,53.28,39.76,0
22.13,100.0,88.65,1
31.44,55.08,53.29,0
12.19,59.99,14.42,0
29.36,89.41,11.46,1
23.35,98.29,38.61,1
24.9,38.34,2.8,1
34.35,87.81,12.6,1
31.01,68.27,50.67,0
52.56,85.08,13.29,1
13.79,91.84,96.76,1
35.67,90.68,1.85,1
2.95,43.2,98.89,0
5.51,63.39,17.9,0
26.63,88.41,11.21,1
31.05,62.38,80.43,0
36.53,88.97,13.36,1
5.08,38.56,57.68,0
30.76,54.12,81.44,0
44.83,36.42,68.97,1
36.05,89.03,12.56,1
19.55,47.86,15.99,0
15.83,62.89,17.62,0
16.16,65.56,18.49,0
28.91,59.88,69.76,0
24.81,50.95,68.3,0
3.89,56.84,64.96,0
15.77,59.92,17.97,0
10.75,42.58,15.86,0
20.86,51.62,99.86,0
32.93,57.32,68.24,0
23.91,60.76,44.71,0
39.61,75.22,10.03,1
33.73,51.2,96.91,1
58.11,83.89,6.44,1
18.07,94.99,68.68,1
27.99,37.48,89.1,0
17.27,93.41,39.52,1
34.58,82.56,17.46,1
9.6,65.42,82.31,0
10.43,72.4,34.71,0
50.06,53.24,36.23,1
5.14,35.84,69.01,0
27.22,66.59,49.6,0
28.16,87.31,41.21,1
26.71,88.39,80.62,1
17.16,53.06,64.71,0
25.33,60.42,92.65,0
27.81,93.65,11.43,1
3.0,64.18,15.25,0
16.34,49.47,15.4,0
49.74,38.69,43.26,1
23.54,85.56,68.86,1
35.57,88.81,14.71,1
29.53,95.97,4.32,1
37.67,66.55,10.73,1
25.19,84.42,44.04,1
32.27,30.74,11.17,1
27.94,47.2,62.13,0
46.61,62.38,33.66,1
11.1,98.19,45.52,1
15.46,53.38,11.72,0
46.73,68.35,55.06,1
